cmte_id,amndt_ind,rpt_tp,transaction_pgi,image_num,transaction_tp,entity_tp,name,city,state,zip_code,employer,occupation,transaction_dt,transaction_amt,other_id,cand_id,tran_id,file_num,memo_cd,memo_text,sub_id
C00487470,A,M8,P2022,202209209528597730,24A,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,51,H2MO07168,H2MO07168,SE.11304,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24A,ORG,"MEDIUM BUYING, LLC",COLUMBUS,OH,43215,NA,NA,NA,340571,H2MO07168,H2MO07168,SE.10656,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24A,ORG,"MEDIUM BUYING, LLC",COLUMBUS,OH,43215,NA,NA,NA,35887,H2MO07168,H2MO07168,SE.10657,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24E,ORG,"MEDIUM BUYING, LLC",COLUMBUS,OH,43215,NA,NA,NA,8971,H2MO07143,H2MO07143,SE.11175,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24A,ORG,"MEDIUM BUYING, LLC",COLUMBUS,OH,43215,NA,NA,NA,8971,H2MO07168,H2MO07168,SE.11176,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597700,24A,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,128,H2MO07168,H2MO07168,SE.10704,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597700,24A,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,203,H2MO07168,H2MO07168,SE.10728,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597700,24A,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,203,H2MO07168,H2MO07168,SE.11189,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597700,24A,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,203,H2MO07168,H2MO07168,SE.11147,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597700,24A,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,203,H2MO07168,H2MO07168,SE.11170,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597700,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,156,H2MO07143,H2MO07143,SE.11171,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24A,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,156,H2MO07168,H2MO07168,SE.11172,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,217,H2MO07143,H2MO07143,SE.11173,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24A,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,436,H2MO07168,H2MO07168,SE.11174,1631041,NA,NA,4092620221576949e3
C00487470,A,M8,P2022,202209209528597730,24A,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,8971,H2MO07168,H2MO07168,SE.11302,1631041,NA,NA,4092620221576949e3
C00776419,N,M8,P2022,202208209525684830,24E,ORG,STRATEGY & HUSTLE L.L.C.,WASHINGTON,DC,200387380,NA,NA,NA,75,H8MO01143,H8MO01143,500063109,1626294,NA,NA,4082320221565961700
C00776419,N,M8,P2022,202208209525684830,24E,ORG,STRATEGY & HUSTLE L.L.C.,WASHINGTON,DC,200387380,NA,NA,NA,37,H8MO01143,H8MO01143,500063110,1626294,NA,NA,4082320221565961700
C00776419,N,M8,P2022,202208209525684830,24E,ORG,STRATEGY & HUSTLE L.L.C.,WASHINGTON,DC,200387380,NA,NA,NA,50,S2MO00528,S2MO00528,500063112,1626294,NA,NA,4082320221565961700
C00448696,N,M8,P2022,202208199525553800,24E,ORG,ENVISION PRINTERS/MARKETING,LEESBURG,VA,20176,NA,NA,NA,10340,S2MO00544,S2MO00544,EBFDD6713339D47C9BA7,1625629,NA,NA,4081920221565562400
C00448696,N,M8,P2024,202208199525553820,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,2,S8MO00160,S8MO00160,E6A517AEAF6554125A43,1625629,NA,NA,4081920221565562400
C00448696,N,M8,P2022,202208199525553820,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,117,S2MO00544,S2MO00544,E505CCAD8BA4745D187F,1625629,NA,NA,4081920221565562400
C00448696,N,M8,P2022,202208199525553820,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,392,S2MO00544,S2MO00544,E5A46EBE9AED74B28986,1625629,NA,NA,4081920221565562400
C00448696,N,M8,P2024,202208199525553820,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,1,S8MO00160,S8MO00160,E1620D9B42E8F4D59B5E,1625629,NA,NA,4081920221565562400
C00448696,N,M8,P2022,202208199525553820,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,99,S2MO00544,S2MO00544,E8743D58A56A140E7835,1625629,NA,NA,4081920221565562400
C00448696,N,M8,P2022,202208199525553820,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,138,S2MO00544,S2MO00544,EC97C6C2B56624A1EA42,1625629,NA,NA,4081920221565562400
C00489625,N,M8,P2022,202208199525581630,24E,ORG,CAMPAIGN HQ,BROOKLYN,IA,52211,NA,NA,NA,13598,S2MO00593,S2MO00593,SE.12753,1625846,X,NA,4082320221565961e3
C00489625,N,M8,P2022,202208199525581630,24E,ORG,FACEBOOK,MENLO PARK,CA,94025,NA,NA,NA,19246,S2MO00593,S2MO00593,SE.12756,1625846,X,NA,4082320221565961e3
C00489625,N,M8,P2022,202208199525581630,24E,ORG,THE STRATEGY GROUP FOR MEDIA,DELAWARE,OH,43015,NA,NA,NA,3500,S2MO00593,S2MO00593,SE.12765,1625846,X,NA,4082320221565961e3
C00606962,N,M9,P2022,202209209528666180,24E,COM,ACTION SAINT LOUIS POWER PROJECT,SAINT LOUIS,MO,63101,NA,NA,NA,50000,H8MO01143,H8MO01143,SE.151814,1631287,NA,NA,4092620221576949e3
C00796201,T,TER,P2022,202208199525584220,24E,ORG,VICTORY ENTERPRISES INC.,DAVENPORT,IA,52802,NA,NA,NA,8498,S2MO00643,S2MO00643,SE24.4711,1625888,NA,NA,4082320221565961700
C00796201,T,TER,P2022,202208199525584220,24A,ORG,VICTORY ENTERPRISES INC.,DAVENPORT,IA,52802,NA,NA,NA,8498,S2MO00536,S2MO00536,SE24.4712,1625888,NA,NA,4082320221565961700
C00432260,A,M7,P2022,202208199525646100,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,36,H2MO07143,H2MO07143,SE.31115,1626109,NA,NA,4082420221566151e3
C00432260,A,M7,P2022,202208199525646100,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,21,H2MO07143,H2MO07143,SE.31117,1626109,NA,NA,4082420221566151e3
C00432260,A,M7,P2022,202208199525646080,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,13,H2MO07143,H2MO07143,SE.31114,1626109,NA,NA,4082420221566151e3
C00432260,A,M7,P2022,202208199525646140,24E,ORG,THE LUKENS COMPANY,ARLINGTON,VA,22206,NA,NA,NA,1295,H2MO07143,H2MO07143,SE.31112,1626109,NA,NA,4082420221566151e3
C00432260,A,M7,P2022,202208199525646100,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,21,H2MO07143,H2MO07143,SE.31116,1626109,NA,NA,4082420221566151e3
C00432260,A,M7,P2022,202208199525646140,24E,ORG,THE MAIL HAUS,DE PERE,WI,54115,NA,NA,NA,1072,H2MO07143,H2MO07143,SE.31113,1626109,NA,NA,4082420221566151e3
C00816991,N,M8,P2022,202208179525481060,24A,ORG,"GOLDFINCH PARTNERS, LLC",BAYVILLE,NJ,08721,NA,NA,NA,225387,S2MO00536,S2MO00536,SE.4182,1624673,NA,NA,4081920221565562400
C00816991,N,M8,P2022,202208179525481060,24A,ORG,"STRATEGIC MEDIA SERVICES, INC.",ARLINGTON,VA,22203,NA,NA,NA,994891,S2MO00536,S2MO00536,SE.4124,1624673,NA,NA,4081920221565562400
C00816991,N,M8,P2022,202208179525481060,24A,ORG,"STRATEGIC MEDIA SERVICES, INC.",ARLINGTON,VA,22203,NA,NA,NA,980711,S2MO00536,S2MO00536,SE.4142,1624673,NA,NA,4081920221565562400
C00816991,N,M8,P2022,202208179525481060,24A,ORG,"STRATEGIC MEDIA SERVICES, INC.",ARLINGTON,VA,22203,NA,NA,NA,54780,S2MO00536,S2MO00536,SE.4153,1624673,NA,NA,4081920221565562400
C00816991,N,M8,P2022,202208179525481060,24A,ORG,"STRATEGIC MEDIA SERVICES, INC.",ARLINGTON,VA,22203,NA,NA,NA,11325,S2MO00536,S2MO00536,SE.4157,1624673,NA,NA,4081920221565562400
C00816991,N,M8,P2022,202208179525481060,24A,ORG,"STRATEGIC MEDIA SERVICES, INC.",ARLINGTON,VA,22203,NA,NA,NA,1273511,S2MO00536,S2MO00536,SE.4161,1624673,NA,NA,4081920221565562400
C00816991,N,M8,P2022,202208179525481060,24A,ORG,"STRATEGIC MEDIA SERVICES, INC.",ARLINGTON,VA,22203,NA,NA,NA,1286171,S2MO00536,S2MO00536,SE.4183,1624673,NA,NA,4081920221565562400
C00816991,N,M8,P2022,202208179525481060,24A,ORG,"STRATEGIC MEDIA SERVICES, INC.",ARLINGTON,VA,22203,NA,NA,NA,231690,S2MO00536,S2MO00536,SE.4191,1624673,NA,NA,4081920221565562400
C00816991,N,M8,P2022,202208179525481060,24A,ORG,UTILITY STRATEGIC ADVISORS,WASHINGTON,DC,20016,NA,NA,NA,239843,S2MO00536,S2MO00536,SE.4137,1624673,NA,NA,4081920221565562400
C00816991,N,M8,P2022,202208179525481060,24A,ORG,UTILITY STRATEGIC ADVISORS,WASHINGTON,DC,20016,NA,NA,NA,252429,S2MO00536,S2MO00536,SE.4145,1624673,NA,NA,4081920221565562400
C00816991,N,M8,P2022,202208179525481060,24A,ORG,UTILITY STRATEGIC ADVISORS,WASHINGTON,DC,20016,NA,NA,NA,704858,S2MO00536,S2MO00536,SE.4178,1624673,NA,NA,4081920221565562400
C00816991,N,M8,P2022,202208179525481060,24A,ORG,"GOLDFINCH PARTNERS, LLC",BAYVILLE,NJ,08721,NA,NA,NA,61075,S2MO00536,S2MO00536,SE.4125,1624673,NA,NA,4081920221565562400
C00816991,N,M8,P2022,202208179525481060,24A,ORG,"GOLDFINCH PARTNERS, LLC",BAYVILLE,NJ,08721,NA,NA,NA,62354,S2MO00536,S2MO00536,SE.4147,1624673,NA,NA,4081920221565562400
C00816991,N,M8,P2022,202208179525481060,24A,ORG,"GOLDFINCH PARTNERS, LLC",BAYVILLE,NJ,08721,NA,NA,NA,61075,S2MO00536,S2MO00536,SE.4155,1624673,NA,NA,4081920221565562400
C00816991,N,M8,P2022,202208179525481060,24A,ORG,"GOLDFINCH PARTNERS, LLC",BAYVILLE,NJ,08721,NA,NA,NA,64945,S2MO00536,S2MO00536,SE.4160,1624673,NA,NA,4081920221565562400
C00816991,N,M8,P2022,202208179525481060,24A,ORG,"GOLDFINCH PARTNERS, LLC",BAYVILLE,NJ,08721,NA,NA,NA,60766,S2MO00536,S2MO00536,SE.4166,1624673,NA,NA,4081920221565562400
C00816991,N,M8,P2022,202208179525481060,24A,ORG,"GOLDFINCH PARTNERS, LLC",BAYVILLE,NJ,08721,NA,NA,NA,223255,S2MO00536,S2MO00536,SE.4168,1624673,NA,NA,4081920221565562400
C00816991,N,M8,P2022,202208179525481060,24A,ORG,"GOLDFINCH PARTNERS, LLC",BAYVILLE,NJ,08721,NA,NA,NA,61832,S2MO00536,S2MO00536,SE.4181,1624673,NA,NA,4081920221565562400
C00030718,N,M8,P2022,202208179525489920,24E,ORG,THE LUKENS COMPANY,ARLINGTON,VA,222063601,NA,NA,NA,18712,H2MO07168,H2MO07168,E8E9645E5195542158F9,1624690,NA,NA,4081720221565049e3
C00030718,N,M8,P2022,202208179525489950,24E,ORG,NATIONAL ASSOCIATION OF REALTORS,CHICAGO,IL,606114011,NA,NA,NA,960,H2MO07168,H2MO07168,E9FCB24C3441C442EAC4,1624690,NA,NA,4081720221565049e3
C00606962,N,M8,P2022,202208209525685470,24E,COM,ACTION SAINT LOUIS POWER PROJECT,SAINT LOUIS,MO,63101,NA,NA,NA,20000,H8MO01143,H8MO01143,SE.151548,1626329,X,NA,4082420221566151700
C00606962,N,M8,P2022,202208209525685470,24E,ORG,COMMUNITY LABOR ADMINISTRATIVE SERVICES,BROOKLYN,NY,11201,NA,NA,NA,2400,H8MO01143,H8MO01143,SE.151550,1626329,X,NA,4082420221566151700
C00606962,N,M8,P2022,202208209525685470,24E,ORG,LC MEDIA,HUNTINGTON,PA,19006,NA,NA,NA,25000,H8MO01143,H8MO01143,SE.140940,1626329,NA,NA,4082420221566151700
C00809020,N,M8,P2022,202208209525774100,24E,ORG,FRANKLIN CREATIVE GROUP LLC,CASTLE PINES,CO,80108,NA,NA,NA,92919,H2MO04207,H2MO04207,SE.4547,1626567,NA,NA,4082420221566151700
C00742635,N,M8,P2022,202208209525687e3,24A,ORG,AUDACY OPERATIONS INC,MISSION,KS,662023233,NA,NA,NA,4272,S2MO00536,S2MO00536,E09340C0854D344B1847,1626342,NA,NA,4082320221565961e3
C00742635,N,M8,P2022,202208209525687e3,24E,ORG,EMOTIVE,LOS ANGELES,CA,900641619,NA,NA,NA,600,S2MO00544,S2MO00544,E976746A3239846CD9F4,1626342,X,NA,4082320221565961e3
C00742635,N,M8,P2022,202208209525687e3,24A,ORG,FACEBOOK,MENLO PARK,CA,940251456,NA,NA,NA,250,S2MO00536,S2MO00536,E1608603849E44B61A0F,1626342,X,NA,4082320221565961e3
C00742635,N,M8,P2022,202208209525687e3,24E,ORG,FACEBOOK,MENLO PARK,CA,940251456,NA,NA,NA,250,S2MO00544,S2MO00544,ECA12475479B947B4A6A,1626342,X,NA,4082320221565961e3
C00742635,N,M8,P2022,202208209525687040,24E,ORG,NATIONAL ASSOCIATION FOR GUN RIGHTS,LOVELAND,CO,805373150,NA,NA,NA,15,S2MO00544,S2MO00544,E889657781EFD4C2FA4E,1626342,X,NA,4082320221565961e3
C00748475,N,M8,P2022,202208199525560480,24A,ORG,MEDIUM BUYING LLC,COLUMBUS,OH,43215,NA,NA,NA,120946,H2MO07168,H2MO07168,SE.4514,1625702,NA,NA,4082320221565961700
C00748475,N,M8,P2022,202208199525560480,24E,ORG,RAMPART STRATEGIC LLC,RICHMOND,VA,23230,NA,NA,NA,7350,H2MO04199,H2MO04199,SE.4519,1625702,NA,NA,4082320221565961700
C00748475,N,M8,P2022,202208199525560480,24E,ORG,RAMPART STRATEGIC LLC,RICHMOND,VA,23230,NA,NA,NA,6472,H2MO04199,H2MO04199,SE.4523,1625702,NA,NA,4082320221565961700
C00748475,N,M8,P2022,202208199525560480,24A,ORG,WARFIELD & COMPANY,DELAPLANE,VA,20144,NA,NA,NA,9683,H2MO07168,H2MO07168,SE.4516,1625702,NA,NA,4082320221565961700
C00552851,N,M9,G2022,2.0220920952872842e+17,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,NA,1,H2MO07143,H2MO07143,E00A6B5E16AAF452A94D,1631619,NA,NA,4092320221576785e3
C00552851,N,M9,G2022,2.0220920952872842e+17,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,NA,2,H2MO07143,H2MO07143,E789FBECF12F24076A62,1631619,NA,NA,4092320221576785400
C00552851,N,M9,P2022,2.0220920952872838e+17,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,NA,17,H2MO07143,H2MO07143,E2184B7BCE2BF4CBEBA7,1631619,NA,NA,4092320221576785e3
C00552851,N,M9,P2022,2.0220920952872838e+17,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,NA,1,H2MO07143,H2MO07143,E6435C68B24D6480682A,1631619,NA,NA,4092320221576785e3
C00552851,N,M9,G2022,2.0220920952872842e+17,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,NA,0,H2MO07143,H2MO07143,E5362C6300FDA4BB29C5,1631619,NA,NA,4092320221576785400
C00432260,A,M8,P2022,202209209528750560,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,24,H2MO07143,H2MO07143,SE.31193,1631695,NA,NA,4092120221576408e3
C00432260,A,M8,P2022,202209209528750560,24E,ORG,THE LUKENS COMPANY,ARLINGTON,VA,22206,NA,NA,NA,1963,H2MO07143,H2MO07143,SE.31195,1631695,NA,NA,4092120221576408e3
C00432260,A,M8,P2022,202209209528750560,24E,ORG,THE MAIL HAUS,DE PERE,WI,54115,NA,NA,NA,1414,H2MO07143,H2MO07143,SE.31196,1631695,NA,NA,4092120221576408e3
C00483693,N,M8,P2022,202208199525544200,24E,ORG,SIERRA CLUB,OAKLAND,CA,946123546,NA,NA,NA,10,H2MO02201,H2MO02201,VVAJ5ARF271,1625456,NA,NA,4082320221565961e3
C00662221,N,M8,P2022,2.0220819952556202e+17,24E,ORG,MEDIUM BUYING LLC,COLUMBUS,OH,43212,NA,NA,NA,160336,H2MO07143,H2MO07143,SE.9309,1625728,NA,NA,4082220221565831e3
C00798611,T,TER,P2022,202208269528255200,24A,ORG,MJ ROSS GROUP,PORTLAND,OR,97280,NA,NA,NA,60280,H8MO01143,H8MO01143,SE.4209,1627495,NA,NA,4082920221567099e3
C00798611,T,TER,P2022,202208269528255200,24A,ORG,MJ ROSS GROUP,PORTLAND,OR,97280,NA,NA,NA,30561,H8MO01143,H8MO01143,SE.4210,1627495,NA,NA,4082920221567099e3
C00794396,N,M8,P2022,202208199525552320,24E,ORG,"MEDIUM BUYING, LLC",COLUMBUS,OH,43215,NA,NA,NA,576423,H2MO04199,H2MO04199,SE.4814,1625605,NA,NA,4082320221565961e3
C00794396,N,M8,P2022,202208199525552320,24A,ORG,"MEDIUM BUYING, LLC",COLUMBUS,OH,43215,NA,NA,NA,653336,H2MO04207,H2MO04207,SE.4815,1625605,NA,NA,4082320221565961e3
C00794396,N,M8,P2022,202208199525552320,24E,ORG,"MEDIUM BUYING, LLC",COLUMBUS,OH,43215,NA,NA,NA,17790,H2MO04199,H2MO04199,SE.4816,1625605,NA,NA,4082320221565961e3
C00794396,N,M8,P2022,202208199525552300,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,230,H2MO04199,H2MO04199,SE.4809,1625605,NA,NA,4082320221565961e3
C00794396,N,M8,P2022,202208199525552300,24A,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,373,H2MO04207,H2MO04207,SE.4810,1625605,NA,NA,4082320221565961e3
C00794396,N,M8,P2022,202208199525552300,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,101,H2MO04199,H2MO04199,SE.4811,1625605,NA,NA,4082320221565961e3
C00794396,N,M8,P2022,202208199525552300,24A,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,101,H2MO04207,H2MO04207,SE.4813,1625605,NA,NA,4082320221565961e3
C00794396,N,M8,P2022,202208199525552320,24A,ORG,"MEDIUM BUYING, LLC",COLUMBUS,OH,43215,NA,NA,NA,17790,H2MO04207,H2MO04207,SE.4817,1625605,NA,NA,4082320221565961e3
C00794396,N,M8,P2022,202208199525552300,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,230,H2MO04199,H2MO04199,SE.4951,1625605,NA,NA,4082320221565961e3
C00794396,N,M8,P2022,202208199525552300,24A,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,373,H2MO04207,H2MO04207,SE.4952,1625605,NA,NA,4082320221565961e3
C00794396,N,M8,P2022,202208199525552320,24E,ORG,WARFIELD & CO.,DELAPLANE,VA,20144,NA,NA,NA,8238,H2MO04199,H2MO04199,SE.4818,1625605,NA,NA,4082320221565961e3
C00794396,N,M8,P2022,202208199525552320,24A,ORG,WARFIELD & CO.,DELAPLANE,VA,20144,NA,NA,NA,9334,H2MO04207,H2MO04207,SE.4819,1625605,NA,NA,4082320221565961e3
C00794396,N,M8,P2022,202208199525552320,24E,ORG,WARFIELD & CO.,DELAPLANE,VA,20144,NA,NA,NA,1878,H2MO04199,H2MO04199,SE.4820,1625605,NA,NA,4082320221565961e3
C00794396,N,M8,P2022,202208199525552320,24A,ORG,WARFIELD & CO.,DELAPLANE,VA,20144,NA,NA,NA,1878,H2MO04207,H2MO04207,SE.4822,1625605,NA,NA,4082320221565961e3
C00794396,N,M8,P2022,202208199525552320,24E,ORG,WARFIELD & CO.,DELAPLANE,VA,20144,NA,NA,NA,8851,H2MO04199,H2MO04199,SE.4955,1625605,NA,NA,4082320221565961e3
C00794396,N,M8,P2022,202208199525552320,24A,ORG,WARFIELD & CO.,DELAPLANE,VA,20144,NA,NA,NA,9641,H2MO04207,H2MO04207,SE.4956,1625605,NA,NA,4082320221565961e3
C00778084,N,12P,P2022,202207219525028130,24E,ORG,NATIONAL AD PLACEMENT,DALLAS,TX,75219,NA,NA,NA,757914,S2MO00536,S2MO00536,SE.4239,1618730,NA,NA,4080320221554535400
C00778084,N,12P,P2022,202207219525028130,24E,ORG,NATIONAL AD PLACEMENT,DALLAS,TX,75219,NA,NA,NA,132080,S2MO00536,S2MO00536,SE.4240,1618730,NA,NA,4080320221554535400
C00778084,N,12P,P2022,202207219525028130,24E,ORG,NATIONAL AD PLACEMENT,DALLAS,TX,75219,NA,NA,NA,60000,S2MO00536,S2MO00536,SE.4241,1618730,NA,NA,4080320221554535400
C00778084,N,12P,P2022,202207219525028130,24E,ORG,POINT1,ATLANTIC BEACH,FL,32233,NA,NA,NA,59000,S2MO00536,S2MO00536,SE.4183,1618730,NA,NA,4080320221554535400
C00778084,N,12P,P2022,202207219525028130,24E,ORG,POINT1,ATLANTIC BEACH,FL,32233,NA,NA,NA,62000,S2MO00536,S2MO00536,SE.4258,1618730,NA,NA,4080320221554535400
C00778084,N,12P,P2022,202207219525028130,24E,ORG,"THE COEFFICIENT GROUP, LLC",KANSAS CITY,MO,64108,NA,NA,NA,14131,S2MO00536,S2MO00536,SE.4180,1618730,NA,NA,4080320221554535400
C00778084,N,12P,P2022,202207219525028130,24E,ORG,"THE COEFFICIENT GROUP, LLC",KANSAS CITY,MO,64108,NA,NA,NA,20426,S2MO00536,S2MO00536,SE.4261,1618730,NA,NA,4080320221554535400
C00816991,N,M7,P2022,202207209522505440,24A,ORG,"STRATEGIC MEDIA SERVICES, INC.",ARLINGTON,VA,22203,NA,NA,NA,211051,S2MO00536,S2MO00536,SE.4107,1618517,NA,NA,4080220221553884e3
C00816991,N,M7,P2022,202207209522505440,24A,ORG,"STRATEGIC MEDIA SERVICES, INC.",ARLINGTON,VA,22203,NA,NA,NA,582947,S2MO00536,S2MO00536,SE.4112,1618517,NA,NA,4080220221553884e3
C00816991,N,M7,P2022,202207209522505440,24A,ORG,"STRATEGIC MEDIA SERVICES, INC.",ARLINGTON,VA,22203,NA,NA,NA,85000,S2MO00536,S2MO00536,SE.4118,1618517,NA,NA,4080220221553884e3
C00816991,N,M7,P2022,202207209522505440,24A,ORG,UTILITY STRATEGIC ADVISORS,WASHINGTON,DC,20016,NA,NA,NA,1435,S2MO00536,S2MO00536,SE.4115,1618517,NA,NA,4080220221553884e3
C00816991,N,M7,P2022,202207209522505440,24A,ORG,UTILITY STRATEGIC ADVISORS,WASHINGTON,DC,20016,NA,NA,NA,196645,S2MO00536,S2MO00536,SE.4119,1618517,NA,NA,4080220221553884e3
C00815316,N,12P,P2022,202207219525030500,24E,ORG,FIDI MEDIA LLC,NEW YORK,NY,11011,NA,NA,NA,1401400,S2MO00734,S2MO00734,SE.4202,1618806,NA,NA,4080320221554535400
C00815316,N,12P,P2022,202207219525030500,24E,ORG,FIDI MEDIA LLC,NEW YORK,NY,11011,NA,NA,NA,50000,S2MO00734,S2MO00734,SE.4200,1618806,NA,NA,4080320221554535400
C00815316,N,12P,P2022,202207219525030500,24E,ORG,GREAT LAKE STRATEGY,CANFIELD,OH,44406,NA,NA,NA,50000,H2MO07192,H2MO07192,SE.4163,1618806,NA,NA,4080320221554535400
C00815316,N,12P,P2022,202207219525030500,24E,ORG,GREAT LAKE STRATEGY,CANFIELD,OH,44406,NA,NA,NA,250000,S2MO00734,S2MO00734,SE.4199,1618806,NA,NA,4080320221554535400
C00815316,N,12P,P2022,202207219525030500,24E,ORG,MINUTE MAIL CONSULTING LLC,NEW SMYRNA BEACH,FL,32168,NA,NA,NA,124454,S2MO00734,S2MO00734,SE.4181,1618806,NA,NA,4080320221554535400
C00815316,N,12P,P2022,202207219525030500,24E,ORG,MINUTE MAIL CONSULTING LLC,NEW SMYRNA BEACH,FL,32168,NA,NA,NA,73146,S2MO00734,S2MO00734,SE.4201,1618806,NA,NA,4080320221554535400
C00613489,N,12P,P2022,2.0220721952503238e+17,24E,IND,"BOHL, ERIC",COLUMBIA,MO,65203,NA,NA,NA,651,S2MO00593,S2MO00593,SE.125362,1618865,NA,NA,4072820221553291300
C00613489,N,12P,P2022,2.0220721952503238e+17,24E,ORG,ALPHA MEDIA,FARMINGTON,MO,63640,NA,NA,NA,864,H2MO04173,H2MO04173,SE.125309,1618865,NA,NA,4072820221553291300
C00613489,N,12P,P2022,2.0220721952503238e+17,24E,IND,"BOHL, ERIC",COLUMBIA,MO,65203,NA,NA,NA,583,H2MO04173,H2MO04173,SE.125310,1618865,NA,NA,4072820221553291300
C00613489,N,12P,P2022,2.0220721952503238e+17,24E,IND,"BOHL, ERIC",COLUMBIA,MO,65203,NA,NA,NA,621,H2MO04173,H2MO04173,SE.125313,1618865,NA,NA,4072820221553291300
C00613489,N,12P,P2022,2.0220721952503238e+17,24E,IND,"BOHL, ERIC",COLUMBIA,MO,65203,NA,NA,NA,278,H2MO04173,H2MO04173,SE.125314,1618865,NA,NA,4072820221553291300
C00613489,N,12P,P2022,2.0220721952503238e+17,24E,IND,"BOHL, ERIC",COLUMBIA,MO,65203,NA,NA,NA,140,H2MO04173,H2MO04173,SE.125316,1618865,NA,NA,4072820221553291300
C00613489,N,12P,P2022,2.0220721952503238e+17,24E,IND,"BOHL, ERIC",COLUMBIA,MO,65203,NA,NA,NA,759,S2MO00593,S2MO00593,SE.125328,1618865,NA,NA,4072820221553291300
C00613489,N,12P,P2022,2.0220721952503238e+17,24E,IND,"BOHL, ERIC",COLUMBIA,MO,65203,NA,NA,NA,248,H2MO04173,H2MO04173,SE.125363,1618865,NA,NA,4072820221553291300
C00613489,N,12P,P2022,2.0220721952503242e+17,24E,ORG,CARTER MEDIA LLC,CARROLLTON,MO,64633,NA,NA,NA,756,H2MO04173,H2MO04173,SE.125307,1618865,NA,NA,4072820221553291300
C00613489,N,12P,P2022,2.0220721952503242e+17,24E,ORG,LEARFIELD COMMUNICATIONS INC.,JEFFERSON CITY,MO,65109,NA,NA,NA,1565,S2MO00593,S2MO00593,SE.125318,1618865,NA,NA,4072820221553291300
