Vendor,Department,Description,Check #,Check Date,Amount
SPRINT SPECTRUM LP,HEALTH AND HUMAN SERVICES,ACCOUNT NO 635098103,647520,2022-01-28T00:00:00Z,284.46
SPRINT SPECTRUM LP,HEALTH AND HUMAN SERVICES,ACCOUNT NO 635098103,647520,2022-01-28T00:00:00Z,36.9
J & R INVESTMENTS,ELECTRIC PRODUCTION,Janitorial services for EL. Pr,647489,2022-01-28T00:00:00Z,478.66
WESTLAKE HARDWARE INC,PUBLIC WORKS FLEET MAINTENANCE,SUPPLIES PURCHASED FOR FLEET V,647528,2022-01-28T00:00:00Z,54.99
FERRELLGAS LP,RAILROAD,CUSTOMER 96081369,647480,2022-01-28T00:00:00Z,72
GREGORY NEWBY,CONVENTION & TOURISM,DEC 21 - janitorial services f,12929,2022-01-28T00:00:00Z,545
DIGGIT LLC,PARKS & RECREATION,P&R uniform,647474,2022-01-28T00:00:00Z,29.75
DIGGIT LLC,PARKS & RECREATION,ROC7K Shirts,647474,2022-01-28T00:00:00Z,1838.77
BAUMGARTNERS MATTRESS WORLD,FIRE,Furniture repairs PRN,647453,2022-01-28T00:00:00Z,195
COOK CONCRETE CONSTRUCTION,WATER TRANS & DISTRIB,2501 S LEISURELY WAY,647468,2022-01-28T00:00:00Z,3971.66
COOK CONCRETE CONSTRUCTION,WATER TRANS & DISTRIB,1648 TOWN DRIVE,647468,2022-01-28T00:00:00Z,1914.6
COOK CONCRETE CONSTRUCTION,WATER TRANS & DISTRIB,1203 WAR ADMIRAL,647468,2022-01-28T00:00:00Z,5069.02
COOK CONCRETE CONSTRUCTION,WATER TRANS & DISTRIB,25 E WORLEY,647468,2022-01-28T00:00:00Z,2404.05
COOK CONCRETE CONSTRUCTION,WATER TRANS & DISTRIB,204 HITT STREET,647468,2022-01-28T00:00:00Z,20913.2
COOK CONCRETE CONSTRUCTION,WATER TRANS & DISTRIB,1221 WALNUT,647468,2022-01-28T00:00:00Z,1704.75
COOK CONCRETE CONSTRUCTION,WATER TRANS & DISTRIB,3508 MARQUIS,647468,2022-01-28T00:00:00Z,3557.85
COOK CONCRETE CONSTRUCTION,WATER TRANS & DISTRIB,201 SWITZLER,647468,2022-01-28T00:00:00Z,2545.4
COOK CONCRETE CONSTRUCTION,WATER TRANS & DISTRIB,3569 & 3571 PRESCOTT DRIVE,647468,2022-01-28T00:00:00Z,1697.16
COOK CONCRETE CONSTRUCTION,WATER TRANS & DISTRIB,1704 LIMESTONE,647468,2022-01-28T00:00:00Z,1397.16
COOK CONCRETE CONSTRUCTION,WATER TRANS & DISTRIB,708 W SEXTON,647468,2022-01-28T00:00:00Z,2222.22
COUNTY OF BOONE,ELECTRIC ADMINISTRATION,"Recording of easements, deeds",647469,2022-01-28T00:00:00Z,27
COUNTY OF BOONE,ELECTRIC ADMINISTRATION,"Recording of easements, deeds",647469,2022-01-28T00:00:00Z,135
CHAMPION BRANDS LLC,PARKS & RECREATION,contract #187/2021 SHOP SUPPLI,647460,2022-01-28T00:00:00Z,303.7
FARO TECHNOLOGIES INC,POLICE,CUST NO 1027484,647479,2022-01-28T00:00:00Z,7110
CBIZ OPERATIONS INC,FINANCE,CLIENT # 438530,647459,2022-01-28T00:00:00Z,20075
ALLMAX SOFTWARE,SEWER,ACCT 005826,647447,2022-01-28T00:00:00Z,4035
CBIZ OPERATIONS INC,FINANCE,CLIENT NO. 438530,647459,2022-01-28T00:00:00Z,36800
MCLARTY CMFO LLC,PUBLIC WORKS FLEET MAINTENANCE,OEM PARTS FOR INVENTORY,12931,2022-01-28T00:00:00Z,671.25
FISHER SCIENTIFIC LLC,SEWER,Lab supplies as needed,647482,2022-01-28T00:00:00Z,596.12
FISHER SCIENTIFIC LLC,SEWER,Lab supplies as needed,647482,2022-01-28T00:00:00Z,1032.45
FIBERPATH TECHNOLOGIES LLC,ELECTRIC TRANS & DISTRIB,JANUARY 2022,647481,2022-01-28T00:00:00Z,250
FIBERPATH TECHNOLOGIES LLC,ELECTRIC TRANS & DISTRIB,JANUARY 2022,647481,2022-01-28T00:00:00Z,500
CL RICHARDSON CONSTRUCTION COMPANY,SEWER,WTU #2 Berm Repair,647462,2022-01-28T00:00:00Z,4509.5
GT LEASING CORP,INFORMATION TECHNOLOGY,ACCT COCO00,647484,2022-01-28T00:00:00Z,64.43
GT LEASING CORP,INFORMATION TECHNOLOGY,ACCT COCO00,647484,2022-01-28T00:00:00Z,87.63
GT LEASING CORP,INFORMATION TECHNOLOGY,ACCT COCO00,647484,2022-01-28T00:00:00Z,142.95
GT LEASING CORP,INFORMATION TECHNOLOGY,ACCT COCO00,647484,2022-01-28T00:00:00Z,127.93
GT LEASING CORP,INFORMATION TECHNOLOGY,ACCT COCO00,647484,2022-01-28T00:00:00Z,36.15
GT LEASING CORP,INFORMATION TECHNOLOGY,ACCT COCO00,647484,2022-01-28T00:00:00Z,183.89
GT LEASING CORP,INFORMATION TECHNOLOGY,ACCT COCO00,647484,2022-01-28T00:00:00Z,78.9
EMERGENCY SIGHT AND SOUND LLC,PUBLIC WORKS FLEET MAINTENANCE,D&R ELECTRONICS ODYSSEY ELITE,647478,2022-01-28T00:00:00Z,4450
ELLIOTT EQUIPMENT COMPANY,PUBLIC WORKS FLEET MAINTENANCE,OEM REFUSE PARTS FOR INVENTORY,648507,2022-03-01T00:00:00Z,414.92
KRISTIN C EIFFERT,EMPLOYEE BENEFIT,Dietician Services,647491,2022-01-28T00:00:00Z,650
EJ EQUIPMENT INC,SEWER,"TV Truck parts, repairs, as ne",647477,2022-01-28T00:00:00Z,177.1
EJ EQUIPMENT INC,SEWER,"TV Truck parts, repairs, as ne",647477,2022-01-28T00:00:00Z,1218.61
ED ROEHR AUTO RADIO CO,POLICE,Back patches for Bothell carri,647476,2022-01-28T00:00:00Z,384.5
CUMMINS INC,PUBLIC WORKS FLEET MAINTENANCE,OWA CUMMINS FLEET MAINTAINENCE,647470,2022-01-28T00:00:00Z,913.43
CUMMINS INC,PUBLIC WORKS FLEET MAINTENANCE,OEM PARTS FOR INVENTORY,647470,2022-01-28T00:00:00Z,2814.34
CUMMINS INC,PUBLIC WORKS FLEET MAINTENANCE,OWA CUMMINS FLEET MAINTAINENCE,647470,2022-01-28T00:00:00Z,683.66
CUMMINS INC,PUBLIC WORKS FLEET MAINTENANCE,OEM PARTS FOR INVENTORY,647470,2022-01-28T00:00:00Z,68.06
CUMMINS INC,SEWER,Generator repair - Steeplechas,647470,2022-01-28T00:00:00Z,3042.97
COMMERCIAL OUTDOOR SERVICES LLC,POLICE,FY22 PD SNOW REMOVAL AND ICE M,647465,2022-01-28T00:00:00Z,300
COMMERCIAL OUTDOOR SERVICES LLC,CONVENTION & TOURISM,snow removal for Walton Bldg.,647465,2022-01-28T00:00:00Z,200
COLUMBIA ENTERPRISE COMPANY LLC,PUBLIC WORKS BUILDING MAINT,Blanket PO to pay custodial la,647463,2022-01-28T00:00:00Z,52.12
BRADLEY W CASHION,PUBLIC WORKS FLEET MAINTENANCE,OEM PARTS AUND SUPPLIES FOR IN,647458,2022-01-28T00:00:00Z,183.96
"HAROLD G. BUTZER, INC.",INFORMATION TECHNOLOGY,IT Dept- HVAC Install for Data,647485,2022-01-28T00:00:00Z,866.71
"HAROLD G. BUTZER, INC.",INFORMATION TECHNOLOGY,IT Dept- HVAC Install for Data,647485,2022-01-28T00:00:00Z,1408.29
"ANDY MOHR TRUCK CENTER, INC",PUBLIC WORKS FLEET MAINTENANCE,PARTS FOR INVENTORY,647450,2022-01-28T00:00:00Z,66.03
CORE & MAIN LP,WATER TRANS & DISTRIB,New Order,647486,2022-01-28T00:00:00Z,703
CUMMINS INC,PUBLIC WORKS FLEET MAINTENANCE,OWA CUMMINS FLEET MAINTAINENCE,647470,2022-01-28T00:00:00Z,1998.61
CHAMPION BRANDS LLC,PUBLIC WORKS FLEET MAINTENANCE,ALL PETROLEUM PRODUCTS AND GRE,647460,2022-01-28T00:00:00Z,1195.46
PRM II LLC,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO INVENTORY ITEMS FOR,647516,2022-01-28T00:00:00Z,67.5
PRM II LLC,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO INVENTORY ITEMS FOR,647516,2022-01-28T00:00:00Z,3.84
BOB MCCOSH CHEVROLET INC,PUBLIC WORKS FLEET MAINTENANCE,OWA-BOB MCCOSH FLEET MAINTAINE,647454,2022-01-28T00:00:00Z,106.34
BATTERY OUTFITTERS,PUBLIC WORKS FLEET MAINTENANCE,BATTERIES AND ITEMS FOR INVENT,647452,2022-01-28T00:00:00Z,263.76
APPLIED INDUSTRIAL TECHNOLOGIES,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO HYDRAULIC FITTINGS,647451,2022-01-28T00:00:00Z,162.8
APPLIED INDUSTRIAL TECHNOLOGIES,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO HYDRAULIC FITTINGS,647451,2022-01-28T00:00:00Z,223.7
APPLIED INDUSTRIAL TECHNOLOGIES,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO HYDRAULIC FITTINGS,647451,2022-01-28T00:00:00Z,5.61
APPLIED INDUSTRIAL TECHNOLOGIES,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO HYDRAULIC FITTINGS,647451,2022-01-28T00:00:00Z,39.65
APPLIED INDUSTRIAL TECHNOLOGIES,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO HYDRAULIC FITTINGS,647451,2022-01-28T00:00:00Z,66.78
AIR CLEANING TECHNOLOGIES INC,FIRE,Plymovent conversion parts (St,647446,2022-01-28T00:00:00Z,4001
AIR CLEANING TECHNOLOGIES INC,FIRE,Plymovent conversion parts (St,647446,2022-01-28T00:00:00Z,70
AIR CLEANING TECHNOLOGIES INC,FIRE,Plymovent conversion parts (St,647446,2022-01-28T00:00:00Z,3579
AIR CLEANING TECHNOLOGIES INC,FIRE,Plymovent conversion parts (St,647446,2022-01-28T00:00:00Z,70
AIR CLEANING TECHNOLOGIES INC,FIRE,Plymovent replacement parts (S,647446,2022-01-28T00:00:00Z,120.5
CONCAST INC,ELECTRIC TRANS & DISTRIB,Needed for Power Plant project,647467,2022-01-28T00:00:00Z,12385.99
DLT SOLUTIONS LLC,INFORMATION TECHNOLOGY,ORDER # 5030631 / CUST COL06,12927,2022-01-28T00:00:00Z,4959.17
DLT SOLUTIONS LLC,INFORMATION TECHNOLOGY,ORDER # 5030631 / CUST COL06,12927,2022-01-28T00:00:00Z,9977.5
HDR ENGINEERING INC,WATER PRODUCTION,McBaine WTP Engineering Servic,12930,2022-01-28T00:00:00Z,117289.58
CANADIAN PACIFIC RAILWAY,RAILROAD,DECEMBER 2021,12924,2022-01-28T00:00:00Z,70.7
ARTHUR RATLIFF TREE & STUMP REMOVAL,ELECTRIC TRANS & DISTRIB,Ratliff Tree Weekly Invoices C,12922,2022-01-28T00:00:00Z,1419.6
ARTHUR RATLIFF TREE & STUMP REMOVAL,ELECTRIC TRANS & DISTRIB,Ratliff Tree Weekly Invoices C,12922,2022-01-28T00:00:00Z,5011.14
ARTHUR RATLIFF TREE & STUMP REMOVAL,ELECTRIC TRANS & DISTRIB,Ratliff Tree Weekly Invoices C,12922,2022-01-28T00:00:00Z,5442.69
DSPORT LLC,ELECTRIC ADMINISTRATION,Promotional Items that will be,12928,2022-01-28T00:00:00Z,3972.5
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100294,2022-01-24T00:00:00Z,1405.34
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100293,2022-01-24T00:00:00Z,100.38
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100292,2022-01-24T00:00:00Z,200.76
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100291,2022-01-24T00:00:00Z,1359.26
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100290,2022-01-24T00:00:00Z,200
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100289,2022-01-24T00:00:00Z,504.27
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100288,2022-01-24T00:00:00Z,324.36
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100287,2022-01-24T00:00:00Z,1371.62
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100286,2022-01-24T00:00:00Z,956.08
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100285,2022-01-24T00:00:00Z,1032.28
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100284,2022-01-24T00:00:00Z,147.47
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100283,2022-01-24T00:00:00Z,73.73
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100282,2022-01-24T00:00:00Z,5.52
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100281,2022-01-24T00:00:00Z,182.46
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100280,2022-01-24T00:00:00Z,27.09
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100279,2022-01-24T00:00:00Z,25.93
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100278,2022-01-24T00:00:00Z,1610.45
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100277,2022-01-24T00:00:00Z,624
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100276,2022-01-24T00:00:00Z,1075
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100275,2022-01-24T00:00:00Z,864.36
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100274,2022-01-24T00:00:00Z,946.1
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100273,2022-01-24T00:00:00Z,315
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100272,2022-01-24T00:00:00Z,755
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100271,2022-01-24T00:00:00Z,33.9
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100270,2022-01-24T00:00:00Z,105
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100269,2022-01-24T00:00:00Z,13803.78
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100268,2022-01-24T00:00:00Z,105
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100267,2022-01-24T00:00:00Z,105
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100266,2022-01-24T00:00:00Z,105
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100265,2022-01-24T00:00:00Z,105
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100264,2022-01-24T00:00:00Z,105
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100263,2022-01-24T00:00:00Z,105
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100262,2022-01-24T00:00:00Z,398
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100261,2022-01-24T00:00:00Z,1250
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100260,2022-01-24T00:00:00Z,57.45
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100259,2022-01-24T00:00:00Z,108
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100258,2022-01-24T00:00:00Z,466.64
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100257,2022-01-24T00:00:00Z,454
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100256,2022-01-24T00:00:00Z,625
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100255,2022-01-24T00:00:00Z,894
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100254,2022-01-24T00:00:00Z,85
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100253,2022-01-24T00:00:00Z,789.06
RISK MGMT CLAIMS,FINANCE,WORKERS COMP CHECK,100252,2022-01-24T00:00:00Z,10000
RELIABLE PLUMBING AND HEATING LLC,ELECTRIC TRANS & DISTRIB,JOB # 119264-1,647428,2022-01-25T00:00:00Z,185
SYMONNE SPARKS LLC,CULTURAL AFFAIRS,2022 CVDC,647441,2022-01-25T00:00:00Z,500
ROCHARA KNIGHT,CULTURAL AFFAIRS,2022 CVDC,647430,2022-01-25T00:00:00Z,50
PTG MISSOURI LLC,PUBLIC WORKS FLEET MAINTENANCE,CUST # 809711100,647427,2022-01-25T00:00:00Z,2088.36
NOOTER CONSTRUCTION LLC,PUBLIC WORKS AIRPORT,AIRPORT TERMINAL BOILER REPAIR,647422,2022-01-25T00:00:00Z,927.04
SHI INTERNATIONAL CORP,COMMUNITY DEVELOPMENT,CUST # 1086548,12916,2022-01-25T00:00:00Z,181.87
RICHARD D & AMBRA S RICHARDSON,PUBLIC WORKS AIRPORT,SNOW REMOVAL AS NEEDED AT AIRP,647429,2022-01-25T00:00:00Z,850
PREVENT CHILD ABUSE AMERICA,HEALTH AND HUMAN SERVICES,AVERAGE HALF YEAR,647424,2022-01-25T00:00:00Z,1838
PREVENT CHILD ABUSE AMERICA,HEALTH AND HUMAN SERVICES,AVERAGE HALF YEAR,647424,2022-01-25T00:00:00Z,1837
MISSOURI WATER AND WASTEWATER CONFE,WATER ADMINISTRATION,"TRAVIS MARTIN, KENNETH EADS",647418,2022-01-25T00:00:00Z,200
MISSOURI WATER AND WASTEWATER CONFE,WATER ADMINISTRATION,DAVID WHITAKER,647418,2022-01-25T00:00:00Z,200
"SENTINEL EMERGENCY SOLUTIONS, LLC",FIRE,Replacement parts for valves a,647434,2022-01-25T00:00:00Z,692.66
RAILCAR MANAGEMENT LLC,RAILROAD,RAILCAR MANAGEMENT,12913,2022-01-25T00:00:00Z,201.31
RAILCAR MANAGEMENT LLC,RAILROAD,RAILCAR MANAGEMENT,12913,2022-01-25T00:00:00Z,111.67
UNITED RENTALS (NORTH AMERICA) INC,PARKS & RECREATION,CUST # 427204,12918,2022-01-25T00:00:00Z,716.82
MISSOURI JOINT MUNICIPAL ELECTRIC UTILITY,ELECTRIC ADMINISTRATION,CUST # 1016 MPUA 2022 DUES,647417,2022-01-25T00:00:00Z,58503
MEAD & HUNT INC,PUBLIC WORKS AIRPORT,CONSULTING AGREEMENT FOR NEW A,12904,2022-01-25T00:00:00Z,307.5
UNIT OWNERS ASSOCIATION,NON DEPARTMENTAL,Semi Annual Assessment for Cit,647445,2022-01-25T00:00:00Z,18177
"PRECISION PRECAST, LLC",ELECTRIC TRANS & DISTRIB,JOB # 8743,12911,2022-01-25T00:00:00Z,4584.9
"PRECISION PRECAST, LLC",ELECTRIC TRANS & DISTRIB,JOB # 8667,12911,2022-01-25T00:00:00Z,5350
PIZZA HUT OF SE KANSAS,PARKS & RECREATION,Pizza for ARC Birthday Parties,647423,2022-01-25T00:00:00Z,70
CLYDE RUFFIN,CULTURAL AFFAIRS,2022 CVDC,647393,2022-01-25T00:00:00Z,300
STATE OF MISSOURI,MUNICIPAL COURT,CAVANAUGH KERWIN NOCE # 47535,647439,2022-01-25T00:00:00Z,410
STATE OF MISSOURI,MUNICIPAL COURT,JEREMY ADAM TURNER # 48049,647439,2022-01-25T00:00:00Z,410
STATE OF MISSOURI,MUNICIPAL COURT,JAMES MATTHEW OWEN # 56835,647439,2022-01-25T00:00:00Z,410
STEVE TWITCHELL PRODUCTION INC,CULTURAL AFFAIRS,2022 CVDC,647440,2022-01-25T00:00:00Z,500
PROF CONTRACTORS & ENGINEERS INC,CAPITAL PROJECT,JOB # 22-2445,12912,2022-01-25T00:00:00Z,7038
MEYER ELECTRIC CO INC,PUBLIC WORKS PARKING,REF # 5195.18,647412,2022-01-25T00:00:00Z,4650
TWEHOUS EXCAVATING CO,STORM WATER,Aldean & Ash Storm Sewer Proje,647444,2022-01-25T00:00:00Z,15897.42
MFA OIL COMPANY,PUBLIC WORKS AIRPORT,CUST # 6689578,647413,2022-01-25T00:00:00Z,901.5
MCC MISSOURI LLC,PUBLIC WORKS,ACCT #8384860060000342 JANUARY,647410,2022-01-25T00:00:00Z,80.29
CURATORS OF THE UNIVERSITY OF MO,CONVENTION & TOURISM,Renewal of Mizzou Sponsorship,647399,2022-01-25T00:00:00Z,7626
TOM ADAIR CONSTRUCTION INC,CAPITAL PROJECT,CONTRACT 59/2018,647442,2022-01-25T00:00:00Z,4741
INDEPENDENT LIVING CENTER OF MID MI,COMMUNITY DEVELOPMENT,FY 2020 SIL Minor Home Repair,647407,2022-01-25T00:00:00Z,6723.7
INDEPENDENT LIVING CENTER OF MID MI,COMMUNITY DEVELOPMENT,FY 2020 SIL Minor Home Repair,647407,2022-01-25T00:00:00Z,2611.63
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,PARKS & RECREATION,Cust#7814375,12899,2022-01-25T00:00:00Z,13.3
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,ELECTRIC TRANS & DISTRIB,Cust#7811766,12899,2022-01-25T00:00:00Z,41.61
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,WATER TRANS & DISTRIB,Cust#7811766,12899,2022-01-25T00:00:00Z,16.77
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,PUBLIC WORKS FLEET MAINTENANCE,Cust#7811903,12899,2022-01-25T00:00:00Z,11.51
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,POLICE,Cust#7811857,12899,2022-01-25T00:00:00Z,73.9
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,PUBLIC WORKS FLEET MAINTENANCE,Cust#7797775,12899,2022-01-25T00:00:00Z,27.25
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,PUBLIC WORKS FLEET MAINTENANCE,Cust#7797775,12899,2022-01-25T00:00:00Z,27.25
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,CONVENTION & TOURISM,Cust#7811748,12899,2022-01-25T00:00:00Z,12.77
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,SOLID WASTE,Cust#7814410,12899,2022-01-25T00:00:00Z,26.6
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,PUBLIC WORKS TRANSIT,Cust#7814402,12899,2022-01-25T00:00:00Z,58.42
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,PUBLIC WORKS BUILDING MAINT,Cust#7822701,12899,2022-01-25T00:00:00Z,27.9
ED MILLER AUTO SUPPLY INC,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO PARTS FOR INVENTORY,647405,2022-01-25T00:00:00Z,387.48
ED MILLER AUTO SUPPLY INC,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO PARTS FOR INVENTORY,647405,2022-01-25T00:00:00Z,106.21
ROTTLER PEST & LAWN SOLUTIONS,SOLID WASTE,Monthly Pest Control Services,12914,2022-01-25T00:00:00Z,20
ROTTLER PEST & LAWN SOLUTIONS,PARKS & RECREATION,2/2020,12914,2022-01-25T00:00:00Z,42
O'REILLY AUTO PARTS,PUBLIC WORKS FLEET MAINTENANCE,PARTS FOR INVENTORY,12908,2022-01-25T00:00:00Z,37.24
O'REILLY AUTO PARTS,PUBLIC WORKS FLEET MAINTENANCE,PARTS FOR INVENTORY,12908,2022-01-25T00:00:00Z,31.68
O'REILLY AUTO PARTS,PUBLIC WORKS FLEET MAINTENANCE,PARTS FOR INVENTORY,12908,2022-01-25T00:00:00Z,76.48
O'REILLY AUTO PARTS,PUBLIC WORKS FLEET MAINTENANCE,PARTS FOR INVENTORY,12908,2022-01-25T00:00:00Z,21.25
O'REILLY AUTO PARTS,PUBLIC WORKS FLEET MAINTENANCE,PARTS FOR INVENTORY,12908,2022-01-25T00:00:00Z,76.48
O'REILLY AUTO PARTS,PUBLIC WORKS FLEET MAINTENANCE,PARTS FOR INVENTORY,12908,2022-01-25T00:00:00Z,26.19
O'REILLY AUTO PARTS,PUBLIC WORKS FLEET MAINTENANCE,PARTS FOR INVENTORY,12908,2022-01-25T00:00:00Z,37.99
CON AGG OF MO LLC,ELECTRIC TRANS & DISTRIB,aggregates per contract 90/202,647396,2022-01-25T00:00:00Z,190.67
CON AGG OF MO LLC,WATER TRANS & DISTRIB,Rock As Needed- AGGREGATES,647396,2022-01-25T00:00:00Z,343.75
MCKNIGHT TIRE COMPANY,PUBLIC WORKS FLEET MAINTENANCE,TIRES AND MISC PARTS FOR INVEN,647411,2022-01-25T00:00:00Z,223.52
"AIRGAS, INC",ELECTRIC TRANS & DISTRIB,t&s gases per contract 42/2019,12898,2022-01-25T00:00:00Z,104.88
"AIRGAS, INC",WATER TRANS & DISTRIB,t&s gases per contract 42/2019,12898,2022-01-25T00:00:00Z,38.64
COLUMBIA ENTERPRISE COMPANY LLC,PUBLIC WORKS BUILDING MAINT,Blanket PO to pay custodial la,647394,2022-01-25T00:00:00Z,47.32
ALEXANDER COMPANIES LLC,POLICE,FY22 CPD INTERPRETING SVC,647379,2022-01-25T00:00:00Z,208
ALEXANDER COMPANIES LLC,PARKS & RECREATION,Interpreting Services at ARC,647379,2022-01-25T00:00:00Z,308
ALEXANDER COMPANIES LLC,PARKS & RECREATION,Interpreting Services at ARC,647379,2022-01-25T00:00:00Z,108
COLUMBIA HOSPITALITY ASSOC.,CONVENTION & TOURISM,Annual dues-Columbia Hospitali,647395,2022-01-25T00:00:00Z,250
"CLUB CAR WASH OPERATING, LLC",FIRE,FY22 CARWASH SERVICES AS NEEDE,647392,2022-01-25T00:00:00Z,189
"CLUB CAR WASH OPERATING, LLC",POLICE,FY22 CARWASH SERVICES AS NEEDE,647392,2022-01-25T00:00:00Z,645
CINTAS CORPORATION NO 2,PUBLIC WORKS FLEET MAINTENANCE,UNIFORMS FOR FLEET OPS,647391,2022-01-25T00:00:00Z,17.12
CINTAS CORPORATION NO 2,PUBLIC WORKS FLEET MAINTENANCE,UNIFORMS FOR FLEET OPS,647391,2022-01-25T00:00:00Z,15
CINTAS CORPORATION NO 2,PUBLIC WORKS FLEET MAINTENANCE,UNIFORMS FOR FLEET OPS,647391,2022-01-25T00:00:00Z,15
CINTAS CORPORATION NO 2,PUBLIC WORKS FLEET MAINTENANCE,UNIFORMS FOR FLEET OPS,647391,2022-01-25T00:00:00Z,88.22
CINTAS CORPORATION NO 2,PUBLIC WORKS FLEET MAINTENANCE,UNIFORMS FOR FLEET OPS,647391,2022-01-25T00:00:00Z,15
CHRISTENSEN ASPHALT,PUBLIC WORKS,BLANKET ORDER REQUEST FOR ASPH,647390,2022-01-25T00:00:00Z,1972.5
CHAMPION BRANDS LLC,PUBLIC WORKS FLEET MAINTENANCE,REF 623634,647389,2022-01-25T00:00:00Z,-10.87
CHAMPION BRANDS LLC,PUBLIC WORKS FLEET MAINTENANCE,ALL PETROLEUM PRODUCTS AND GRE,647389,2022-01-25T00:00:00Z,1442.8
CHAMPION BRANDS LLC,PUBLIC WORKS FLEET MAINTENANCE,ALL PETROLEUM PRODUCTS AND GRE,647389,2022-01-25T00:00:00Z,1549.49
CENTER FOR TRANSPORTATION AND THE ENVIRONMENT,PUBLIC WORKS TRANSIT,DECEBER 2021,647388,2022-01-25T00:00:00Z,5498
CDW-G,INFORMATION TECHNOLOGY,CUST NO 1714546,647387,2022-01-25T00:00:00Z,964.99
CDG EAP,ELECTRIC PRODUCTION,PROJECT NO 020093.00,647386,2022-01-25T00:00:00Z,2875
PRM II LLC,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO INVENTORY ITEMS FOR,647425,2022-01-25T00:00:00Z,7.03
PRM II LLC,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO INVENTORY ITEMS FOR,647425,2022-01-25T00:00:00Z,65.24
CANADIAN NATIONAL RAILWAYS,RAILROAD,DECEMBER 2021,647383,2022-01-25T00:00:00Z,106.14
